buy_hi_coef,buy_lo_extra,sell_m_coef,sell_c_coef,trend_1w,regime
0.4193209707736969,0.004772469401359558,0.0,0.2010124921798706,-2.2203023433685303,bear
0.39437136054039,0.0,0.0,0.1720031201839447,-2.1878750324249268,bear
0.3808538019657135,0.0,0.0,0.15999478101730347,-2.172426223754883,bear
0.3594262897968292,0.0,0.0,0.19480621814727783,-1.9546895027160645,bear
0.370418518781662,0.0,0.0,0.19580864906311035,-1.9763647317886353,bear
0.4131552278995514,0.12478814274072647,0.0,0.2651624083518982,-1.9435371160507202,bear
0.3861006200313568,0.0,0.0,0.18606272339820862,-1.8956608772277832,bear
0.26700451970100403,0.0,0.0,0.20255470275878906,-1.1728852987289429,bear
0.3419002294540405,0.0,0.0,0.20887920260429382,-0.9912470579147339,bear
0.27890846133232117,0.028353024274110794,0.0,0.24085286259651184,-0.7615560293197632,bear
0.34699544310569763,0.059695325791835785,0.0,0.15189266204833984,-1.0832597017288208,bear
0.40536823868751526,0.032732345163822174,0.0,0.19362303614616394,-1.0561790466308594,bear
0.38222289085388184,0.09199938178062439,0.0,0.22493982315063477,-0.912483811378479,bear
0.39374813437461853,0.16811591386795044,0.0,0.2640300393104553,-0.9559510350227356,bear
0.3940283954143524,0.09926091879606247,0.0,0.2283274531364441,-1.00758957862854,bear
0.35706302523612976,0.1265260875225067,0.0,0.25060588121414185,-0.7864887714385986,bear
0.3267098665237427,0.09876012802124023,0.0,0.24744677543640137,-0.7927040457725525,bear
0.2485502064228058,0.024874664843082428,0.0,0.2159043848514557,-0.5315427184104919,bear
0.27073249220848083,0.07403001934289932,0.0,0.24450913071632385,-0.5133088231086731,bear
0.25152429938316345,0.0933368131518364,0.0,0.2674947679042816,-0.3061215579509735,sideways
0.25162792205810547,0.11713872104883194,0.0,0.2814909815788269,-0.13799327611923218,sideways
0.2773568630218506,0.15370869636535645,0.0,0.28636860847473145,-0.16579964756965637,sideways
0.2944924831390381,0.18788418173789978,0.0,0.29147958755493164,-0.15668587386608124,sideways
0.28870105743408203,0.17209583520889282,0.0,0.28869402408599854,-0.1750890165567398,sideways
0.2381448894739151,0.08148214221000671,0.0,0.2714947462081909,-0.24228441715240479,sideways
0.22914406657218933,0.07949706166982651,0.0,0.2751520574092865,-0.12033937126398087,sideways
